document_id,customer_id,document_type,date,source,risk_theme,text
DOC-CUST-0363-01451,CUST-0363,retention_playbook,2026-03-03,synthetic_demo_generator,support_escalation,"Retention playbook for support_escalation: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0363-01452,CUST-0363,contract_note,2026-05-15,synthetic_demo_generator,support_escalation,Contract note for Atlas Group 1362: annual contract value is 62253. Payment delay is 15 days and tenure is 30 months.
DOC-CUST-0364-01453,CUST-0364,renewal_risk_note,2026-04-24,synthetic_demo_generator,onboarding_gap,Renewal risk note for Atlas Systems 1363: account health score is 49.0. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0364-01454,CUST-0364,retention_playbook,2026-02-20,synthetic_demo_generator,onboarding_gap,"Retention playbook for onboarding_gap: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0364-01455,CUST-0364,pricing_policy_note,2026-05-27,synthetic_demo_generator,onboarding_gap,Pricing note for Atlas Systems 1363: contract type is monthly with monthly revenue of 1989.83. Discount approval requires evidence of retention risk.
DOC-CUST-0364-01456,CUST-0364,support_ticket_summary,2026-04-08,synthetic_demo_generator,onboarding_gap,Support summary for Atlas Systems 1363: 1 unresolved tickets remain open. The main theme is onboarding_gap. Customer sentiment should be monitored before renewal.
DOC-CUST-0365-01457,CUST-0365,onboarding_note,2026-02-15,synthetic_demo_generator,stable_growth,Onboarding note for Harbour Partners 1364: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0365-01458,CUST-0365,customer_success_call_note,2026-03-10,synthetic_demo_generator,stable_growth,"Customer-success call note for Harbour Partners 1364: stakeholder feedback shows NPS 14.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0365-01459,CUST-0365,renewal_risk_note,2026-04-03,synthetic_demo_generator,stable_growth,Renewal risk note for Harbour Partners 1364: account health score is 80.7. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0365-01460,CUST-0365,contract_note,2026-04-28,synthetic_demo_generator,stable_growth,Contract note for Harbour Partners 1364: annual contract value is 6037. Payment delay is 6 days and tenure is 69 months.
DOC-CUST-0366-01461,CUST-0366,customer_success_call_note,2026-03-28,synthetic_demo_generator,onboarding_gap,"Customer-success call note for Atlas Analytics 1365: stakeholder feedback shows NPS 67.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0366-01462,CUST-0366,renewal_risk_note,2026-04-27,synthetic_demo_generator,onboarding_gap,Renewal risk note for Atlas Analytics 1365: account health score is 68.9. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0366-01463,CUST-0366,support_ticket_summary,2026-04-07,synthetic_demo_generator,onboarding_gap,Support summary for Atlas Analytics 1365: 2 unresolved tickets remain open. The main theme is onboarding_gap. Customer sentiment should be monitored before renewal.
DOC-CUST-0366-01464,CUST-0366,product_usage_summary,2026-05-15,synthetic_demo_generator,onboarding_gap,Product usage summary for Atlas Analytics 1365: usage score is 86.2 and last login was 13 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0367-01465,CUST-0367,renewal_risk_note,2026-04-28,synthetic_demo_generator,stable_growth,Renewal risk note for Northstar Cloud 1366: account health score is 80.4. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0367-01466,CUST-0367,customer_success_call_note,2026-04-11,synthetic_demo_generator,stable_growth,"Customer-success call note for Northstar Cloud 1366: stakeholder feedback shows NPS 72.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0367-01467,CUST-0367,pricing_policy_note,2026-05-28,synthetic_demo_generator,stable_growth,Pricing note for Northstar Cloud 1366: contract type is multi-year with monthly revenue of 3307.17. Discount approval requires evidence of retention risk.
DOC-CUST-0367-01468,CUST-0367,contract_note,2026-03-11,synthetic_demo_generator,stable_growth,Contract note for Northstar Cloud 1366: annual contract value is 39686. Payment delay is 16 days and tenure is 24 months.
DOC-CUST-0368-01469,CUST-0368,customer_success_call_note,2026-04-12,synthetic_demo_generator,support_escalation,"Customer-success call note for Pioneer Partners 1367: stakeholder feedback shows NPS 60.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0368-01470,CUST-0368,retention_playbook,2026-05-30,synthetic_demo_generator,support_escalation,"Retention playbook for support_escalation: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0368-01471,CUST-0368,renewal_risk_note,2026-04-08,synthetic_demo_generator,support_escalation,Renewal risk note for Pioneer Partners 1367: account health score is 89.1. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0368-01472,CUST-0368,pricing_policy_note,2026-05-02,synthetic_demo_generator,support_escalation,Pricing note for Pioneer Partners 1367: contract type is multi-year with monthly revenue of 2784.08. Discount approval requires evidence of retention risk.
DOC-CUST-0369-01473,CUST-0369,renewal_risk_note,2026-04-17,synthetic_demo_generator,onboarding_gap,Renewal risk note for Atlas Labs 1368: account health score is 47.8. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0369-01474,CUST-0369,customer_success_call_note,2026-02-20,synthetic_demo_generator,onboarding_gap,"Customer-success call note for Atlas Labs 1368: stakeholder feedback shows NPS -18.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0369-01475,CUST-0369,product_usage_summary,2026-03-29,synthetic_demo_generator,onboarding_gap,Product usage summary for Atlas Labs 1368: usage score is 60.2 and last login was 16 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0369-01476,CUST-0369,retention_playbook,2026-05-07,synthetic_demo_generator,onboarding_gap,"Retention playbook for onboarding_gap: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0370-01477,CUST-0370,renewal_risk_note,2026-02-19,synthetic_demo_generator,stable_growth,Renewal risk note for Bright Analytics 1369: account health score is 77.6. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0370-01478,CUST-0370,pricing_policy_note,2026-04-11,synthetic_demo_generator,stable_growth,Pricing note for Bright Analytics 1369: contract type is annual with monthly revenue of 992.00. Discount approval requires evidence of retention risk.
DOC-CUST-0370-01479,CUST-0370,onboarding_note,2026-03-05,synthetic_demo_generator,stable_growth,Onboarding note for Bright Analytics 1369: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0370-01480,CUST-0370,product_usage_summary,2026-05-20,synthetic_demo_generator,stable_growth,Product usage summary for Bright Analytics 1369: usage score is 72.8 and last login was 13 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0371-01481,CUST-0371,onboarding_note,2026-03-21,synthetic_demo_generator,commercial_risk,Onboarding note for Vertex Labs 1370: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0371-01482,CUST-0371,renewal_risk_note,2026-05-02,synthetic_demo_generator,commercial_risk,Renewal risk note for Vertex Labs 1370: account health score is 67.5. Risk theme is commercial_risk; the account team should validate evidence before committing action.
DOC-CUST-0371-01483,CUST-0371,support_ticket_summary,2026-03-02,synthetic_demo_generator,commercial_risk,Support summary for Vertex Labs 1370: 2 unresolved tickets remain open. The main theme is commercial_risk. Customer sentiment should be monitored before renewal.
DOC-CUST-0371-01484,CUST-0371,contract_note,2026-02-13,synthetic_demo_generator,commercial_risk,Contract note for Vertex Labs 1370: annual contract value is 109768. Payment delay is 22 days and tenure is 3 months.
DOC-CUST-0372-01485,CUST-0372,renewal_risk_note,2026-02-04,synthetic_demo_generator,support_escalation,Renewal risk note for Atlas Group 1371: account health score is 56.6. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0372-01486,CUST-0372,contract_note,2026-02-04,synthetic_demo_generator,support_escalation,Contract note for Atlas Group 1371: annual contract value is 13745. Payment delay is 5 days and tenure is 54 months.
DOC-CUST-0372-01487,CUST-0372,customer_success_call_note,2026-03-05,synthetic_demo_generator,support_escalation,"Customer-success call note for Atlas Group 1371: stakeholder feedback shows NPS -29.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0372-01488,CUST-0372,onboarding_note,2026-05-26,synthetic_demo_generator,support_escalation,Onboarding note for Atlas Group 1371: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0373-01489,CUST-0373,renewal_risk_note,2026-04-21,synthetic_demo_generator,relationship_health,Renewal risk note for Summit Digital 1372: account health score is 73.7. Risk theme is relationship_health; the account team should validate evidence before committing action.
DOC-CUST-0373-01490,CUST-0373,pricing_policy_note,2026-05-21,synthetic_demo_generator,relationship_health,Pricing note for Summit Digital 1372: contract type is multi-year with monthly revenue of 3787.83. Discount approval requires evidence of retention risk.
DOC-CUST-0373-01491,CUST-0373,customer_success_call_note,2026-02-03,synthetic_demo_generator,relationship_health,"Customer-success call note for Summit Digital 1372: stakeholder feedback shows NPS -42.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0373-01492,CUST-0373,product_usage_summary,2026-05-09,synthetic_demo_generator,relationship_health,Product usage summary for Summit Digital 1372: usage score is 71.5 and last login was 4 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0374-01493,CUST-0374,retention_playbook,2026-05-31,synthetic_demo_generator,support_escalation,"Retention playbook for support_escalation: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0374-01494,CUST-0374,support_ticket_summary,2026-04-04,synthetic_demo_generator,support_escalation,Support summary for Vertex Cloud 1373: 3 unresolved tickets remain open. The main theme is support_escalation. Customer sentiment should be monitored before renewal.
DOC-CUST-0374-01495,CUST-0374,onboarding_note,2026-05-13,synthetic_demo_generator,support_escalation,Onboarding note for Vertex Cloud 1373: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0374-01496,CUST-0374,renewal_risk_note,2026-02-04,synthetic_demo_generator,support_escalation,Renewal risk note for Vertex Cloud 1373: account health score is 79.1. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0375-01497,CUST-0375,support_ticket_summary,2026-02-08,synthetic_demo_generator,stable_growth,Support summary for Atlas Cloud 1374: 2 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0375-01498,CUST-0375,pricing_policy_note,2026-02-03,synthetic_demo_generator,stable_growth,Pricing note for Atlas Cloud 1374: contract type is annual with monthly revenue of 1169.00. Discount approval requires evidence of retention risk.
DOC-CUST-0375-01499,CUST-0375,renewal_risk_note,2026-04-30,synthetic_demo_generator,stable_growth,Renewal risk note for Atlas Cloud 1374: account health score is 78.5. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0375-01500,CUST-0375,customer_success_call_note,2026-02-27,synthetic_demo_generator,stable_growth,"Customer-success call note for Atlas Cloud 1374: stakeholder feedback shows NPS 22.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0376-01501,CUST-0376,renewal_risk_note,2026-03-06,synthetic_demo_generator,onboarding_gap,Renewal risk note for Summit Works 1375: account health score is 60.2. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0376-01502,CUST-0376,contract_note,2026-04-02,synthetic_demo_generator,onboarding_gap,Contract note for Summit Works 1375: annual contract value is 77766. Payment delay is 15 days and tenure is 56 months.
DOC-CUST-0376-01503,CUST-0376,pricing_policy_note,2026-02-03,synthetic_demo_generator,onboarding_gap,Pricing note for Summit Works 1375: contract type is annual with monthly revenue of 6480.50. Discount approval requires evidence of retention risk.
DOC-CUST-0376-01504,CUST-0376,support_ticket_summary,2026-02-05,synthetic_demo_generator,onboarding_gap,Support summary for Summit Works 1375: 1 unresolved tickets remain open. The main theme is onboarding_gap. Customer sentiment should be monitored before renewal.
DOC-CUST-0377-01505,CUST-0377,customer_success_call_note,2026-04-08,synthetic_demo_generator,commercial_risk,"Customer-success call note for Bright Cloud 1376: stakeholder feedback shows NPS 21.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0377-01506,CUST-0377,contract_note,2026-05-16,synthetic_demo_generator,commercial_risk,Contract note for Bright Cloud 1376: annual contract value is 22412. Payment delay is 25 days and tenure is 9 months.
DOC-CUST-0377-01507,CUST-0377,renewal_risk_note,2026-04-28,synthetic_demo_generator,commercial_risk,Renewal risk note for Bright Cloud 1376: account health score is 60.2. Risk theme is commercial_risk; the account team should validate evidence before committing action.
DOC-CUST-0377-01508,CUST-0377,product_usage_summary,2026-04-12,synthetic_demo_generator,commercial_risk,Product usage summary for Bright Cloud 1376: usage score is 65.3 and last login was 12 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0378-01509,CUST-0378,contract_note,2026-05-05,synthetic_demo_generator,stable_growth,Contract note for Northstar Cloud 1377: annual contract value is 48433. Payment delay is 19 days and tenure is 36 months.
DOC-CUST-0378-01510,CUST-0378,onboarding_note,2026-05-09,synthetic_demo_generator,stable_growth,Onboarding note for Northstar Cloud 1377: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0378-01511,CUST-0378,renewal_risk_note,2026-03-08,synthetic_demo_generator,stable_growth,Renewal risk note for Northstar Cloud 1377: account health score is 67.0. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0378-01512,CUST-0378,pricing_policy_note,2026-04-26,synthetic_demo_generator,stable_growth,Pricing note for Northstar Cloud 1377: contract type is annual with monthly revenue of 4036.08. Discount approval requires evidence of retention risk.
DOC-CUST-0379-01513,CUST-0379,renewal_risk_note,2026-03-12,synthetic_demo_generator,support_escalation,Renewal risk note for Civic Analytics 1378: account health score is 89.7. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0379-01514,CUST-0379,onboarding_note,2026-04-06,synthetic_demo_generator,support_escalation,Onboarding note for Civic Analytics 1378: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0379-01515,CUST-0379,support_ticket_summary,2026-05-10,synthetic_demo_generator,support_escalation,Support summary for Civic Analytics 1378: 3 unresolved tickets remain open. The main theme is support_escalation. Customer sentiment should be monitored before renewal.
DOC-CUST-0379-01516,CUST-0379,pricing_policy_note,2026-04-01,synthetic_demo_generator,support_escalation,Pricing note for Civic Analytics 1378: contract type is monthly with monthly revenue of 2646.42. Discount approval requires evidence of retention risk.
DOC-CUST-0380-01517,CUST-0380,renewal_risk_note,2026-04-25,synthetic_demo_generator,relationship_health,Renewal risk note for Civic Systems 1379: account health score is 68.1. Risk theme is relationship_health; the account team should validate evidence before committing action.
DOC-CUST-0380-01518,CUST-0380,retention_playbook,2026-03-07,synthetic_demo_generator,relationship_health,"Retention playbook for relationship_health: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0380-01519,CUST-0380,contract_note,2026-04-07,synthetic_demo_generator,relationship_health,Contract note for Civic Systems 1379: annual contract value is 24997. Payment delay is 8 days and tenure is 34 months.
DOC-CUST-0380-01520,CUST-0380,pricing_policy_note,2026-04-06,synthetic_demo_generator,relationship_health,Pricing note for Civic Systems 1379: contract type is annual with monthly revenue of 2083.08. Discount approval requires evidence of retention risk.
DOC-CUST-0381-01521,CUST-0381,renewal_risk_note,2026-05-06,synthetic_demo_generator,stable_growth,Renewal risk note for Atlas Analytics 1380: account health score is 78.8. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0381-01522,CUST-0381,product_usage_summary,2026-05-27,synthetic_demo_generator,stable_growth,Product usage summary for Atlas Analytics 1380: usage score is 54.0 and last login was 7 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0381-01523,CUST-0381,pricing_policy_note,2026-02-13,synthetic_demo_generator,stable_growth,Pricing note for Atlas Analytics 1380: contract type is monthly with monthly revenue of 5824.25. Discount approval requires evidence of retention risk.
DOC-CUST-0381-01524,CUST-0381,retention_playbook,2026-04-10,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0382-01525,CUST-0382,support_ticket_summary,2026-02-07,synthetic_demo_generator,onboarding_gap,Support summary for Harbour Works 1381: 1 unresolved tickets remain open. The main theme is onboarding_gap. Customer sentiment should be monitored before renewal.
DOC-CUST-0382-01526,CUST-0382,customer_success_call_note,2026-05-03,synthetic_demo_generator,onboarding_gap,"Customer-success call note for Harbour Works 1381: stakeholder feedback shows NPS 62.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0382-01527,CUST-0382,renewal_risk_note,2026-03-12,synthetic_demo_generator,onboarding_gap,Renewal risk note for Harbour Works 1381: account health score is 55.8. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0382-01528,CUST-0382,contract_note,2026-03-04,synthetic_demo_generator,onboarding_gap,Contract note for Harbour Works 1381: annual contract value is 22796. Payment delay is 14 days and tenure is 19 months.
DOC-CUST-0383-01529,CUST-0383,renewal_risk_note,2026-03-20,synthetic_demo_generator,stable_growth,Renewal risk note for Summit Digital 1382: account health score is 60.4. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0383-01530,CUST-0383,customer_success_call_note,2026-05-14,synthetic_demo_generator,stable_growth,"Customer-success call note for Summit Digital 1382: stakeholder feedback shows NPS 17.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0383-01531,CUST-0383,pricing_policy_note,2026-03-08,synthetic_demo_generator,stable_growth,Pricing note for Summit Digital 1382: contract type is monthly with monthly revenue of 644.58. Discount approval requires evidence of retention risk.
DOC-CUST-0383-01532,CUST-0383,product_usage_summary,2026-04-12,synthetic_demo_generator,stable_growth,Product usage summary for Summit Digital 1382: usage score is 50.0 and last login was 21 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0384-01533,CUST-0384,product_usage_summary,2026-05-18,synthetic_demo_generator,onboarding_gap,Product usage summary for Harbour Works 1383: usage score is 83.9 and last login was 12 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0384-01534,CUST-0384,retention_playbook,2026-03-31,synthetic_demo_generator,onboarding_gap,"Retention playbook for onboarding_gap: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0384-01535,CUST-0384,renewal_risk_note,2026-02-22,synthetic_demo_generator,onboarding_gap,Renewal risk note for Harbour Works 1383: account health score is 63.8. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0384-01536,CUST-0384,contract_note,2026-03-29,synthetic_demo_generator,onboarding_gap,Contract note for Harbour Works 1383: annual contract value is 15333. Payment delay is 19 days and tenure is 47 months.
DOC-CUST-0385-01537,CUST-0385,renewal_risk_note,2026-02-10,synthetic_demo_generator,stable_growth,Renewal risk note for Bright Works 1384: account health score is 70.6. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0385-01538,CUST-0385,product_usage_summary,2026-03-20,synthetic_demo_generator,stable_growth,Product usage summary for Bright Works 1384: usage score is 60.4 and last login was 19 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0385-01539,CUST-0385,retention_playbook,2026-04-30,synthetic_demo_generator,stable_growth,"Retention playbook for stable_growth: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0385-01540,CUST-0385,customer_success_call_note,2026-05-01,synthetic_demo_generator,stable_growth,"Customer-success call note for Bright Works 1384: stakeholder feedback shows NPS 40.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0386-01541,CUST-0386,product_usage_summary,2026-02-22,synthetic_demo_generator,relationship_health,Product usage summary for Harbour Digital 1385: usage score is 69.3 and last login was 10 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0386-01542,CUST-0386,renewal_risk_note,2026-05-28,synthetic_demo_generator,relationship_health,Renewal risk note for Harbour Digital 1385: account health score is 76.0. Risk theme is relationship_health; the account team should validate evidence before committing action.
DOC-CUST-0386-01543,CUST-0386,onboarding_note,2026-04-20,synthetic_demo_generator,relationship_health,Onboarding note for Harbour Digital 1385: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0386-01544,CUST-0386,support_ticket_summary,2026-04-28,synthetic_demo_generator,relationship_health,Support summary for Harbour Digital 1385: 0 unresolved tickets remain open. The main theme is relationship_health. Customer sentiment should be monitored before renewal.
DOC-CUST-0387-01545,CUST-0387,renewal_risk_note,2026-04-21,synthetic_demo_generator,usage_decline,Renewal risk note for Civic Systems 1386: account health score is 55.6. Risk theme is usage_decline; the account team should validate evidence before committing action.
DOC-CUST-0387-01546,CUST-0387,product_usage_summary,2026-04-21,synthetic_demo_generator,usage_decline,Product usage summary for Civic Systems 1386: usage score is 65.9 and last login was 31 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0387-01547,CUST-0387,retention_playbook,2026-04-22,synthetic_demo_generator,usage_decline,"Retention playbook for usage_decline: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0387-01548,CUST-0387,onboarding_note,2026-04-23,synthetic_demo_generator,usage_decline,Onboarding note for Civic Systems 1386: onboarding completed is False. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0388-01549,CUST-0388,renewal_risk_note,2026-03-21,synthetic_demo_generator,relationship_health,Renewal risk note for Harbour Analytics 1387: account health score is 79.9. Risk theme is relationship_health; the account team should validate evidence before committing action.
DOC-CUST-0388-01550,CUST-0388,retention_playbook,2026-02-03,synthetic_demo_generator,relationship_health,"Retention playbook for relationship_health: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0388-01551,CUST-0388,customer_success_call_note,2026-04-20,synthetic_demo_generator,relationship_health,"Customer-success call note for Harbour Analytics 1387: stakeholder feedback shows NPS -17.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0388-01552,CUST-0388,support_ticket_summary,2026-02-10,synthetic_demo_generator,relationship_health,Support summary for Harbour Analytics 1387: 0 unresolved tickets remain open. The main theme is relationship_health. Customer sentiment should be monitored before renewal.
DOC-CUST-0389-01553,CUST-0389,renewal_risk_note,2026-02-28,synthetic_demo_generator,onboarding_gap,Renewal risk note for Summit Digital 1388: account health score is 49.1. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0389-01554,CUST-0389,onboarding_note,2026-05-23,synthetic_demo_generator,onboarding_gap,Onboarding note for Summit Digital 1388: onboarding completed is False. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0389-01555,CUST-0389,support_ticket_summary,2026-03-01,synthetic_demo_generator,onboarding_gap,Support summary for Summit Digital 1388: 2 unresolved tickets remain open. The main theme is onboarding_gap. Customer sentiment should be monitored before renewal.
DOC-CUST-0389-01556,CUST-0389,contract_note,2026-03-05,synthetic_demo_generator,onboarding_gap,Contract note for Summit Digital 1388: annual contract value is 17904. Payment delay is 3 days and tenure is 34 months.
DOC-CUST-0390-01557,CUST-0390,renewal_risk_note,2026-03-08,synthetic_demo_generator,support_escalation,Renewal risk note for Vertex Digital 1389: account health score is 38.6. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0390-01558,CUST-0390,customer_success_call_note,2026-02-25,synthetic_demo_generator,support_escalation,"Customer-success call note for Vertex Digital 1389: stakeholder feedback shows NPS -12.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0390-01559,CUST-0390,contract_note,2026-03-02,synthetic_demo_generator,support_escalation,Contract note for Vertex Digital 1389: annual contract value is 20830. Payment delay is 36 days and tenure is 43 months.
DOC-CUST-0390-01560,CUST-0390,pricing_policy_note,2026-04-25,synthetic_demo_generator,support_escalation,Pricing note for Vertex Digital 1389: contract type is annual with monthly revenue of 1735.83. Discount approval requires evidence of retention risk.
DOC-CUST-0391-01561,CUST-0391,onboarding_note,2026-03-01,synthetic_demo_generator,support_escalation,Onboarding note for Summit Cloud 1390: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0391-01562,CUST-0391,support_ticket_summary,2026-05-27,synthetic_demo_generator,support_escalation,Support summary for Summit Cloud 1390: 4 unresolved tickets remain open. The main theme is support_escalation. Customer sentiment should be monitored before renewal.
DOC-CUST-0391-01563,CUST-0391,retention_playbook,2026-05-20,synthetic_demo_generator,support_escalation,"Retention playbook for support_escalation: recommended motions include executive check-in, support review, adoption coaching, and a commercially justified renewal incentive."
DOC-CUST-0391-01564,CUST-0391,renewal_risk_note,2026-04-29,synthetic_demo_generator,support_escalation,Renewal risk note for Summit Cloud 1390: account health score is 65.7. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0392-01565,CUST-0392,renewal_risk_note,2026-02-25,synthetic_demo_generator,support_escalation,Renewal risk note for Harbour Systems 1391: account health score is 83.0. Risk theme is support_escalation; the account team should validate evidence before committing action.
DOC-CUST-0392-01566,CUST-0392,support_ticket_summary,2026-03-21,synthetic_demo_generator,support_escalation,Support summary for Harbour Systems 1391: 3 unresolved tickets remain open. The main theme is support_escalation. Customer sentiment should be monitored before renewal.
DOC-CUST-0392-01567,CUST-0392,product_usage_summary,2026-03-31,synthetic_demo_generator,support_escalation,Product usage summary for Harbour Systems 1391: usage score is 77.8 and last login was 4 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0392-01568,CUST-0392,onboarding_note,2026-02-19,synthetic_demo_generator,support_escalation,Onboarding note for Harbour Systems 1391: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0393-01569,CUST-0393,renewal_risk_note,2026-05-26,synthetic_demo_generator,stable_growth,Renewal risk note for Pioneer Digital 1392: account health score is 82.7. Risk theme is stable_growth; the account team should validate evidence before committing action.
DOC-CUST-0393-01570,CUST-0393,onboarding_note,2026-03-14,synthetic_demo_generator,stable_growth,Onboarding note for Pioneer Digital 1392: onboarding completed is True. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0393-01571,CUST-0393,support_ticket_summary,2026-04-08,synthetic_demo_generator,stable_growth,Support summary for Pioneer Digital 1392: 0 unresolved tickets remain open. The main theme is stable_growth. Customer sentiment should be monitored before renewal.
DOC-CUST-0393-01572,CUST-0393,pricing_policy_note,2026-04-06,synthetic_demo_generator,stable_growth,Pricing note for Pioneer Digital 1392: contract type is monthly with monthly revenue of 1346.25. Discount approval requires evidence of retention risk.
DOC-CUST-0394-01573,CUST-0394,renewal_risk_note,2026-05-09,synthetic_demo_generator,onboarding_gap,Renewal risk note for Northstar Partners 1393: account health score is 47.9. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0394-01574,CUST-0394,product_usage_summary,2026-04-29,synthetic_demo_generator,onboarding_gap,Product usage summary for Northstar Partners 1393: usage score is 52.4 and last login was 26 days ago. Adoption trend is linked to renewal health.
DOC-CUST-0394-01575,CUST-0394,customer_success_call_note,2026-02-18,synthetic_demo_generator,onboarding_gap,"Customer-success call note for Northstar Partners 1393: stakeholder feedback shows NPS 35.0. The team discussed adoption blockers, executive alignment, and renewal confidence."
DOC-CUST-0394-01576,CUST-0394,onboarding_note,2026-02-14,synthetic_demo_generator,onboarding_gap,Onboarding note for Northstar Partners 1393: onboarding completed is False. Low completion can reduce time-to-value and increase churn risk.
DOC-CUST-0395-01577,CUST-0395,renewal_risk_note,2026-04-12,synthetic_demo_generator,onboarding_gap,Renewal risk note for Atlas Cloud 1394: account health score is 55.1. Risk theme is onboarding_gap; the account team should validate evidence before committing action.
DOC-CUST-0395-01578,CUST-0395,contract_note,2026-04-06,synthetic_demo_generator,onboarding_gap,Contract note for Atlas Cloud 1394: annual contract value is 47400. Payment delay is 13 days and tenure is 48 months.
